place_id,place_name,district,province_or_city,latitude,longitude,category,interest_tags,cost_level,estimated_duration,indoor_outdoor,contact,review_count,popularity_level,hidden_gem_score,source,last_updated
inzira_11327904765,Nena House,Nyanza,Southern Province,-2.4678096,29.7835128,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11338455402,KABA Guesthouse,Kicukiro,Kigali City,-1.9760924,30.1158401,Lodging,accommodation,Moderate,Overnight,Indoor,Website: https://www.airbnb.com/rooms/50793130?source_impression_id=p3_1699623566_LdWaBZ%2Fgl5OEPxMD&modal=PHOTO_TOUR_SCROLLABLE,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_11339141906,Gorilla Home Stay,Nyarugenge,Kigali City,-1.9549075,30.0810117,Lodging,accommodation,Moderate,Overnight,Indoor,Phone: +250 078 864 0859 | Email: gorillahomestay@gmail.com,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_11381676669,Kamabuye village,Bugesera,Eastern Province,-2.3739345,30.1351734,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11396263969,Jacksons guesthouse,Karongi,Western Province,-2.2556668,29.3451259,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11396273469,Rebero Kivu Resort,Karongi,Western Province,-2.0596906,29.3478915,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_11417046185,Bumba Base Camp,Rutsiro,Western Province,-1.9798566,29.3898252,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11422774069,Rutete Eco Lodge,Kayonza,Eastern Province,-1.9701753,30.6107743,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11426715969,Shammah motel,Kicukiro,Kigali City,-1.9944532,30.1921479,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_11542300570,Palast Rock Hotel,Bugesera,Eastern Province,-2.1496217,30.090384,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11560274269,Bamboo Inn,Musanze,Northern Province,-1.5049189,29.6425729,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11576966140,Clement Motel,Rutsiro,Western Province,-1.8955298,29.3428282,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11610878449,Kivu Macheo Eco Lodge,Karongi,Western Province,-2.0588871,29.3496591,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11651188181,Centre dAccueil Saint Franois dAssise,Kicukiro,Kigali City,-1.9665925,30.0893404,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_11651402113,Htel Al-Tawakal,Nyagatare,Eastern Province,-1.0554139,30.4568209,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11671814147,ibuye rya bagenge,Gakenke,Northern Province,-1.645844,29.7884553,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11722166407,Risiga Highland Resort,Rulindo,Northern Province,-1.8079684,29.9334123,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11726841338,Diane Fossey Site - Bisoke Crater Lake,Musanze,Northern Province,-1.4688045,29.4998319,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11755444756,Ahera Forest Farm,Gasabo,Kigali City,-1.8805828,30.1120944,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_11971129769,Apartment 2,Kicukiro,Kigali City,-1.9925841,30.0744054,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_11977461369,Sunrise Spot,Karongi,Western Province,-2.0507269,29.3485961,Scenic Viewpoints,viewpoint,Budget,30-60 mins,Outdoor,unknown,unknown,Low,10,OpenStreetMap,2026-06-09
inzira_12000383771,DAR Office NBIA,Bugesera,Eastern Province,-2.1500211,30.1789568,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_12000391069,LLWS East,Bugesera,Eastern Province,-2.1441361,30.1929676,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_12071218091,Start of the Kamiranzovu Trail,Nyamasheke,Western Province,-2.4901457,29.1541582,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_12071218094,End of the Umugote Trail,Nyamasheke,Western Province,-2.4895709,29.1932608,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_12071218095,Start of the Bigugu trail,Nyamasheke,Western Province,-2.4735584,29.2398333,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_12071218096,Start of the Nyabishwati trail,Nyamasheke,Western Province,-2.474653,29.2420918,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_12099095021,Akagera Transit Lodge,Kayonza,Eastern Province,-1.9276243,30.6741678,Lodging,"accommodation, wifi",Expensive,Overnight,Indoor,Website: https://akageratransitlodge.com/,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_12101057956,Les Calaos Rsidences,Kicukiro,Kigali City,-1.9896705,30.1925429,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_12101883878,Sunflower Homes Villa,Gasabo,Kigali City,-1.9285719,30.1157159,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_12101883879,Ibi Villa Retreat,Gasabo,Kigali City,-1.9284307,30.1155394,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_12102043391,Musanze Karibu Stay,Musanze,Northern Province,-1.5010439,29.6255501,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_12196872602,Makeri Residence,Musanze,Northern Province,-1.5037223,29.6497837,Lodging,"accommodation, wifi",Expensive,Overnight,Indoor,Phone: +250 781 097 582 | Website: https://makeriresidence.com/,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_12253598006,Nziza View,Nyarugenge,Kigali City,-1.9216097,30.0718301,Lodging,"accommodation, wifi",Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_12383871192,Light House Hotel,Huye,Southern Province,-2.6200033,29.7422868,Lodging,accommodation,Expensive,Overnight,Indoor,Website: https://www.lighthouserwanda.com/,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_12453247745,Inyenyeri Guest House,Gicumbi,Northern Province,-1.6236922,30.2194246,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_12513897201,Yambi Hotel,Nyarugenge,Kigali City,-1.9847191,30.0733693,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_12536806901,Guest House and Bar,Bugesera,Eastern Province,-2.2051486,30.2389213,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_12541052701,Sake Beach Bar and Guest House,Ngoma,Eastern Province,-2.2002793,30.3627024,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_12863140174,Dereva,Rwamagana,Eastern Province,-1.9495073,30.438703,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_13075982468,"Zaria Court Kigali, Tapestry Collection by Hilton",Kicukiro,Kigali City,-1.957488,30.1120156,Lodging,"accommodation, wifi",Expensive,Overnight,Indoor,Phone: +250 788 156 100 | Website: https://www.hilton.com/en/hotels/kglzcup-zaria-court-kigali/ | Email: reservations@zariacourt.com,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_13087240517,Baobab Hotel,Nyarugenge,Kigali City,-1.975437,30.042984,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_13092804238,Akagera Able Lodge,Kayonza,Eastern Province,-1.9292504,30.6721526,Lodging,accommodation,Moderate,Overnight,Indoor,Phone: +250 781 409 190,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_13148829142,Explorers Paradise,Karongi,Western Province,-2.0488618,29.3430638,Attraction,explore,unknown,unknown,Mixed,Phone: +250 788 305 985 | Website: https://www.airbnb.nl/rooms/38546833,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_13149674625,Palega Beach Inn,Rutsiro,Western Province,-1.8988468,29.2782114,Lodging,accommodation,Expensive,Overnight,Indoor,Phone: +250 786 347 466 | Website: https://www.palega-beach-inn.com/,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_13153390843,Susa Gardens Resort Campsite,Musanze,Northern Province,-1.5087194,29.6220267,Lodging,accommodation,Moderate,Overnight,Indoor,Phone: +250786130914 | Website: https://www.susagardens.com/,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_13174897919,Ngarama Rock,Gicumbi,Northern Province,-1.5352079,30.2409205,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_13180150648,Irebero Boutique Hotel,Huye,Southern Province,-2.587597,29.7509367,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_13238837181,Hotel Maisons-Sifa,Huye,Southern Province,-2.5882773,29.7545069,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_13261577921,Lujo Motel,Bugesera,Eastern Province,-2.1929516,30.1145308,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_13333636101,Holy kand resort,Musanze,Northern Province,-1.5140876,29.6371204,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_13340456302,blessington motel,Rubavu,Western Province,-1.6964313,29.2588476,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_13348518301,Venus Apartment,Kicukiro,Kigali City,-1.9823306,30.1793384,Attraction,explore,unknown,unknown,Mixed,Phone: +250 788 586 215 | Email: venantt@yahoo.com,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_13364376730,Volcan guest House,Nyarugenge,Kigali City,-1.944,30.062,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_13377638032,Gatenga Base Camp,Karongi,Western Province,-1.9668025,29.4866595,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_13393165054,La Locanda,Musanze,Northern Province,-1.5002435,29.6287962,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_13398148421,Volcano Guest,Musanze,Northern Province,-1.5002937,29.6147655,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_13526989887,Quiet Haven Hotel,Nyanza,Southern Province,-2.3569801,29.749737,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_13587568501,Kalih Villa,Kicukiro,Kigali City,-1.9602105,30.1050041,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_13751770067,Akagera Safari,Nyarugenge,Kigali City,-1.9456121,30.0611493,Attraction,explore,unknown,unknown,Mixed,Phone: +250784431757 | Website: https://akagerasafari.com | Email: reservations@akagerasafari.com,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_13751851164,Rwanda Safari,Nyarugenge,Kigali City,-1.9461854,30.0921738,Attraction,explore,unknown,unknown,Mixed,Website: https://rwandasafari.com | Email: reservations@rwandasafari.com,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_13805044168,EL CLASSICO Apartment,Rubavu,Western Province,-1.7354245,29.2775448,Attraction,explore,unknown,unknown,Mixed,Phone: +250798346592 | Email: elclassicoapartement@gmail.com,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_25796157,Kigali Genocide Memorial,Nyarugenge,Kigali City,-1.9312656,30.0601667,Cultural & Historic,"history, culture",Moderate,2-3 hours,Mixed,unknown,unknown,Low,6,OpenStreetMap,2026-06-09
inzira_56299636,Orange Courts Hotel,Nyarugenge,Kigali City,-1.942667,30.086406,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_106280233,Htel des Mille Collines,Nyarugenge,Kigali City,-1.9470832,30.0619041,Lodging,"accommodation, wifi",Expensive,Overnight,Indoor,unknown,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_116771491,Nobilis Appartments,Nyarugenge,Kigali City,-1.9512103,30.0687735,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_137838061,Oxygen Restaurant & Bar,Nyarugenge,Kigali City,-1.9416316,30.061587,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_173152817,Residence PRIMA 2000,Nyarugenge,Kigali City,-1.945107,30.0889258,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_173302627,Cerena motel,Kicukiro,Kigali City,-1.964407,30.1023745,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_173306040,Htel Chez Lando,Kicukiro,Kigali City,-1.959311,30.108313,Lodging,"accommodation, accessible",Expensive,Overnight,Indoor,Website: http://hotelchezlando.com,unknown,High,3,OpenStreetMap,2026-06-09
inzira_173306300,Bella Villa Appartments,Nyarugenge,Kigali City,-1.939192,30.0786564,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_173307225,Nobleza Hotel,Kicukiro,Kigali City,-1.9990148,30.0952244,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_173307319,Nobleza Hotel,Kicukiro,Kigali City,-1.9986769,30.0958979,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_173307520,Town View Guest House,Nyarugenge,Kigali City,-1.9399865,30.0775491,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_173314762,"KARISIMBI Restaurant, Bar & Catering Services",Nyarugenge,Kigali City,-1.9427429,30.0860437,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_173315613,GRACE HOTEL,Nyarugenge,Kigali City,-1.9643249,30.0617374,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_177859339,Gorillas Golf,Kicukiro,Kigali City,-1.9459809,30.1048873,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_177860134,Zenith Hotel,Nyarugenge,Kigali City,-1.9522858,30.0822347,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_178760698,Hotel Malahide Paradis,Rubavu,Western Province,-1.7338695,29.2733354,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_180716466,Legend Hotel,Nyarugenge,Kigali City,-1.932193,30.0726091,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_199189024,Sinlac Hostel,Rusizi,Western Province,-2.5144546,28.8760748,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_202379661,Okapi Hotel,Nyarugenge,Kigali City,-1.9410746,30.0611574,Lodging,"accommodation, wifi",Expensive,Overnight,Indoor,Phone: +250 252 571 667 | Website: http://www.okapihotelrwanda.com/ | Email: reservations@okapihotelrwanda.com,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_206600845,Park View Courts,Kicukiro,Kigali City,-1.9456615,30.1029731,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_206601670,Four Seasons Residence,Gasabo,Kigali City,-1.9291814,30.0993914,Lodging,"accommodation, wifi",Moderate,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_206841449,Luxury Hotel,Gasabo,Kigali City,-1.9358765,30.1322417,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_206841680,Auberge Bel Angle,Gasabo,Kigali City,-1.9367196,30.1300665,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_206842140,Htel Le Printemps,Kicukiro,Kigali City,-1.9490467,30.1248444,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_206842169,Freedom Hotel,Gasabo,Kigali City,-1.9409319,30.1295217,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_206842837,Sportsview Hotel,Kicukiro,Kigali City,-1.9544391,30.1124078,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_206842851,Woodland Hotel,Gasabo,Kigali City,-1.9425093,30.129742,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_206842861,The Promise Motel,Gasabo,Kigali City,-1.9485378,30.1255753,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_206843369,Isano,Nyarugenge,Kigali City,-1.9619224,30.075693,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_212725136,Kigali zoo for Moussa,Nyarugenge,Kigali City,-1.968381,30.0550631,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_214206529,Manor Hotel,Gasabo,Kigali City,-1.9324207,30.0974777,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_234998393,Isimbi,Nyarugenge,Kigali City,-1.9493,30.0588281,Lodging,"accommodation, wifi",Expensive,Overnight,Indoor,Phone: +(250) 252572581 | Website: http://www.hotelisimbi.com/ | Email: hotelisimbi@hotmail.com,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_237255480,Cana Notre Dame des Anges,Huye,Southern Province,-2.6063131,29.7437475,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_237255495,Emmaus Hostel,Huye,Southern Province,-2.5951053,29.7448089,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_237255630,Huye Conference Center Ltd.,Huye,Southern Province,-2.5945894,29.7471424,Lodging,"accommodation, wifi",Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_237255637,Mre du Verbe,Huye,Southern Province,-2.6049574,29.7425391,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_237255640,Ethnographic Museum,Huye,Southern Province,-2.5887242,29.7452441,Cultural & Historic,"history, culture",Moderate,2-3 hours,Mixed,Website: http://museum.gov.rw,unknown,High,7,OpenStreetMap,2026-06-09
inzira_237256550,Four Steps (Le Petit Prince),Huye,Southern Province,-2.5931143,29.7477741,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_257835494,COLIBRI TAVERNE,Rubavu,Western Province,-1.6958838,29.2521571,Lodging,accommodation,Moderate,Overnight,Indoor,Website: https://www.facebook.com/colibri.tavern.gisenyi,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_260588324,Virunga Lodge,Burera,Northern Province,-1.446941,29.7413825,Lodging,accommodation,Expensive,Overnight,Indoor,Website: https://volcanoessafaris.com/virunga-lodge-rwanda/,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_261593754,Gorillas Lake,Rubavu,Western Province,-1.6993042,29.2552448,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_261808347,Red Rocks Campsite,Musanze,Northern Province,-1.560467,29.6360698,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
